,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,AGE,BUILD_YEAR,SALES_PRICE,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Other
4045,6,1965,2,1,5,2,1,4,1,5,35,1975,14411150,0,0,1
4046,3,1157,1,1,3,5,0,4,1,4,6,2005,12632900,1,0,0
4047,5,2064,3,2,5,3,0,2,3,5,21,1989,16497820,1,0,0
4048,3,1181,1,1,3,2,0,2,3,5,16,1990,9847570,0,0,1
4049,5,1653,2,1,4,4,1,2,2,5,20,1989,10794060,0,0,1
4050,5,2282,4,2,6,4,0,3,3,6,27,1982,12171140,0,1,0
4051,1,1531,2,2,4,3,0,1,3,4,35,1974,11451250,1,0,0
4052,6,1629,1,1,4,5,0,1,3,6,6,2005,19939120,1,0,0
4053,3,1081,1,1,3,5,1,2,3,4,39,1973,9778420,0,0,1
4054,1,1041,1,1,3,5,1,2,1,3,7,2002,9045250,1,0,0
4055,3,1175,1,1,3,2,1,4,2,5,28,1979,9758600,0,1,0
4056,3,810,1,1,3,5,0,2,2,4,29,1981,9879950,1,0,0
4057,5,1722,2,1,4,1,0,4,2,6,19,1989,9795980,0,1,0
4058,1,1475,2,2,4,5,0,3,2,5,21,1990,8296250,0,1,0
4059,6,1522,1,1,4,2,0,4,2,5,5,2004,11295000,0,1,0
4060,6,1556,1,1,4,1,0,3,1,6,27,1986,10797790,0,1,0
4061,3,1286,2,1,4,5,1,1,1,5,8,2000,14962800,1,0,0
4062,4,1803,3,2,5,3,1,2,2,6,14,1995,11546330,0,1,0
4063,3,866,1,1,3,3,0,3,1,5,29,1982,10173350,1,0,0
4064,2,1178,1,1,3,5,1,1,2,2,19,1993,8638785,0,1,0
4065,6,1626,1,1,4,4,0,3,2,5,9,1999,12866410,0,0,1
4066,6,1589,1,1,4,4,1,2,1,5,8,2000,12025410,0,1,0
4067,3,1165,1,1,3,1,0,1,1,5,35,1979,7550250,0,1,0
4068,2,618,1,1,2,4,0,1,2,4,36,1974,8421940,1,0,0
4069,3,1144,1,1,3,2,0,2,3,5,38,1974,9341380,0,0,1
4070,2,1201,2,2,4,1,0,2,2,6,36,1971,14203140,1,0,0
4071,1,879,1,1,2,1,1,4,2,4,37,1973,6313250,0,1,0
4072,6,1501,1,1,4,4,1,1,3,6,35,1975,13627030,0,0,1
4073,2,1289,2,2,4,4,1,4,3,6,18,1991,17360470,1,0,0
4074,5,1741,2,1,4,1,1,4,2,4,10,1999,10458220,0,0,1
4075,1,1585,2,2,4,1,0,1,2,6,45,1965,11996750,1,0,0
4076,3,897,1,1,3,2,1,1,3,5,9,1999,9162950,0,1,0
4077,3,1172,1,1,3,3,1,1,1,6,20,1987,9701600,0,1,0
4078,1,1321,1,1,3,4,1,4,2,4,18,1991,8527375,0,0,1
4079,1,798,1,1,2,2,0,2,1,3,13,1998,4517000,0,0,1
4080,7,1808,2,1,5,5,0,3,1,6,20,1990,20487250,1,0,0
4081,3,934,1,1,3,3,0,2,2,4,16,1996,7774580,0,0,1
4082,3,961,1,1,3,1,1,4,1,5,29,1982,8637320,0,0,1
4083,2,962,1,1,3,3,0,1,2,1,11,1997,6374265,0,0,1
4084,5,1778,3,2,5,2,0,4,2,5,7,2001,10567300,0,0,1
4085,6,1756,1,1,4,3,1,1,2,4,12,1997,12368790,0,1,0
4086,1,1023,1,1,3,1,0,3,2,1,6,2005,4798625,0,0,1
4087,2,784,1,1,2,4,0,1,1,5,31,1979,6611365,0,1,0
4088,5,1485,2,1,4,2,0,4,2,4,11,1998,8195220,0,1,0
4089,5,2177,3,2,5,4,1,4,3,5,12,1999,13553180,0,0,1
4090,5,2088,3,2,5,2,1,3,2,6,18,1992,12879720,0,0,1
4091,2,1181,1,1,3,1,1,1,1,3,24,1987,8418360,0,0,1
4092,5,1308,1,1,3,1,0,4,3,6,9,2001,9168580,0,1,0
4093,1,663,1,1,2,3,0,1,1,3,19,1990,3815750,0,1,0
4094,7,1975,2,1,5,5,1,2,1,4,5,2005,13567150,0,1,0
4095,3,749,1,1,2,4,0,1,3,4,22,1987,9607900,1,0,0
4096,4,1727,2,1,4,3,1,1,3,1,33,1976,8269610,0,1,0
4097,5,2158,3,2,5,3,1,2,2,6,17,1993,13154100,0,0,1
4098,3,1157,1,1,3,4,0,3,3,5,10,2002,9455100,0,1,0
4099,7,1832,2,1,5,5,0,2,3,6,21,1987,21686920,1,0,0
4100,3,1138,1,1,3,3,1,2,3,4,15,1991,13801050,1,0,0
4101,3,770,1,1,2,3,0,4,1,4,5,2006,6348750,0,1,0
4102,7,1842,2,1,5,4,0,2,3,5,23,1986,13040160,0,1,0
4103,7,1882,2,1,5,2,1,1,1,4,42,1967,19761890,1,0,0
4104,3,757,1,1,2,5,1,1,1,6,14,1994,8854790,0,0,1
4105,4,1884,3,2,5,4,1,1,2,4,37,1972,9955440,0,1,0
4106,5,1729,2,1,4,3,1,3,2,4,6,2005,10643500,0,0,1
4107,2,866,1,1,3,2,1,1,2,1,29,1980,6666735,0,0,1
4108,1,919,1,1,3,3,1,4,3,5,16,1994,10589000,1,0,0
4109,5,1587,2,1,4,2,0,2,2,5,5,2005,8983700,0,1,0
4110,3,1282,2,1,4,3,1,3,3,4,16,1997,11073340,0,0,1
4111,3,928,1,1,3,4,0,1,2,6,38,1972,8454860,0,0,1
4112,3,898,1,1,3,4,0,1,2,4,29,1979,6802150,0,1,0
4113,2,692,1,1,2,3,1,3,1,1,25,1986,7814575,1,0,0
4114,7,1972,2,1,5,1,1,1,2,4,39,1973,13941590,0,0,1
4115,5,2079,3,2,5,1,0,2,2,4,10,2001,10468580,0,0,1
4116,5,1486,2,1,4,1,0,2,2,5,11,1999,12616820,1,0,0
4117,6,1742,1,1,4,5,1,3,2,6,41,1967,20982920,1,0,0
4118,7,1936,2,1,5,3,1,2,2,5,24,1989,13788080,0,1,0
4119,1,1214,1,1,3,5,0,2,1,6,49,1963,9985750,1,0,0
4120,1,1257,1,1,3,3,1,1,1,4,34,1977,6660000,0,1,0
4121,1,841,1,1,2,1,1,4,1,3,19,1990,5355750,0,1,0
4122,5,2255,4,2,6,4,0,4,2,4,14,1995,16982280,1,0,0
4123,4,1605,2,1,4,1,1,2,2,4,34,1971,13759280,1,0,0
4124,3,1188,1,1,3,3,0,2,2,4,14,2000,12840300,1,0,0
4125,3,1213,2,1,4,1,1,3,1,5,7,2005,10243060,0,0,1
4126,3,731,1,1,2,2,1,3,2,6,38,1971,11029700,1,0,0
4127,5,1781,3,2,5,1,1,3,3,5,6,2003,16174720,1,0,0
4128,3,702,1,1,2,2,0,3,2,4,19,1995,8883050,1,0,0
4129,6,1949,2,1,5,4,0,3,3,6,19,1988,15476650,0,0,1
4130,6,1857,2,1,5,3,0,3,3,5,30,1980,14093160,0,0,1
4131,5,1904,3,2,5,3,0,4,2,5,25,1986,10782380,0,0,1
4132,1,1199,1,1,3,3,0,1,2,2,38,1974,7839500,1,0,0
4133,1,1228,1,1,3,5,1,1,3,4,12,1999,11531000,1,0,0
4134,4,1786,2,1,4,3,1,2,3,6,11,1998,17240870,1,0,0
4135,4,1953,3,2,5,2,1,1,1,2,53,1953,8916410,0,0,1
4136,1,1287,1,1,3,1,0,4,3,5,27,1983,10931250,1,0,0
4137,5,1369,2,1,4,5,0,3,2,6,30,1978,9103800,0,1,0
4138,5,1771,2,1,4,3,1,4,3,5,20,1991,11090200,0,1,0
4139,2,1082,1,1,3,3,1,3,3,3,28,1984,9177820,0,1,0
4140,5,1636,2,1,4,3,1,4,2,5,25,1984,10056300,0,1,0
4141,1,602,1,1,2,5,0,2,2,6,26,1983,6560250,0,0,1
4142,7,1854,2,1,5,3,0,1,1,5,29,1980,11704830,0,1,0
4143,1,1655,2,2,4,3,1,1,1,6,25,1985,9837875,0,0,1
4144,2,698,1,1,2,2,0,3,3,4,16,1994,9879040,1,0,0
4145,3,1101,1,1,3,2,0,2,3,5,31,1982,8572650,0,1,0
4146,1,785,1,1,2,5,1,4,2,3,22,1990,6576375,0,0,1
4147,2,1135,1,1,3,3,1,4,3,6,34,1975,11046310,0,1,0
4148,1,1308,1,1,3,5,1,1,2,4,32,1978,8242250,0,0,1
4149,2,924,1,1,3,2,0,4,1,4,26,1981,10571990,1,0,0
4150,1,508,1,1,2,5,1,1,3,3,49,1962,6709750,1,0,0
4151,4,1725,2,1,4,3,0,4,2,5,8,2002,9817160,0,1,0
4152,1,1665,2,2,4,5,0,4,1,3,10,2001,11513500,1,0,0
4153,5,1868,3,2,5,1,1,3,3,4,9,2001,11348140,0,0,1
4154,6,1951,2,1,5,2,1,1,1,4,36,1970,20272170,1,0,0
4155,7,1665,1,1,4,4,1,4,2,6,22,1990,20656290,1,0,0
4156,6,1537,1,1,4,5,0,4,2,4,15,1992,17670400,1,0,0
4157,3,912,1,1,3,2,1,4,2,4,26,1984,11583300,1,0,0
4158,1,724,1,1,2,4,1,4,2,4,31,1978,8033250,1,0,0
4159,1,516,1,1,2,1,0,3,1,1,33,1978,3331750,1,0,0
4160,7,1764,1,1,4,5,1,4,1,5,38,1971,13971130,0,0,1
4161,3,872,1,1,3,2,0,1,3,4,29,1983,7693740,0,0,1
4162,3,887,1,1,3,4,1,4,3,6,39,1969,13118450,1,0,0
4163,3,1080,1,1,3,1,1,1,2,4,9,2002,12721750,1,0,0
4164,3,1045,1,1,3,1,1,4,3,5,32,1976,9480000,0,1,0
4165,1,1530,2,2,4,2,0,3,1,6,11,2001,12046250,1,0,0
4166,2,1132,1,1,3,2,0,2,1,1,5,2002,6050375,0,1,0
4167,5,2365,4,2,6,1,1,3,2,5,25,1984,12924800,0,0,1
4168,4,1781,2,1,4,3,0,4,2,6,38,1968,10048510,0,1,0
4169,3,1138,1,1,3,2,0,2,2,4,40,1971,11770400,1,0,0
4170,5,2375,4,2,6,2,0,4,3,4,18,1993,11381360,0,1,0
4171,1,1115,1,1,3,4,0,1,1,4,11,1999,6224875,0,0,1
4172,3,811,1,1,3,5,0,1,2,6,39,1970,10890050,1,0,0
4173,6,1586,1,1,4,2,0,4,2,5,44,1969,10882430,0,1,0
4174,3,1103,1,1,3,5,1,2,3,4,6,2002,10560810,0,0,1
4175,1,939,1,1,3,4,1,4,1,2,24,1986,5326500,0,1,0
4176,4,1727,2,1,4,2,0,3,3,1,42,1964,7341790,0,1,0
4177,7,1672,1,1,4,2,0,4,2,5,13,1998,18911110,1,0,0
4178,6,1581,1,1,4,4,1,3,1,4,15,1997,18011000,1,0,0
4179,6,1781,1,1,4,4,0,4,1,6,27,1985,19789040,1,0,0
4180,5,1668,2,1,4,5,0,4,3,4,21,1988,14139220,1,0,0
4181,2,1263,2,2,4,5,0,4,1,3,40,1969,7926700,0,1,0
4182,2,819,1,1,3,4,0,4,1,5,13,1995,7484395,0,1,0
4183,1,1145,1,1,3,4,0,3,2,5,31,1980,6855750,0,1,0
4184,3,1074,1,1,3,4,1,2,3,4,39,1973,12904650,1,0,0
4185,7,1707,1,1,4,2,0,1,2,6,38,1971,13057270,0,0,1
4186,5,2145,3,2,5,5,0,2,3,5,22,1987,17357440,1,0,0
4187,2,737,1,1,2,1,0,3,1,6,31,1976,6916665,0,1,0
4188,2,1178,1,1,3,1,0,4,1,1,28,1983,6652020,0,0,1
4189,2,1261,2,2,4,5,1,3,2,2,39,1967,9653285,0,0,1
4190,1,807,1,1,2,4,1,2,1,6,7,2004,7603375,0,0,1
4191,3,1167,1,1,3,1,0,2,3,5,11,1996,9790040,0,0,1
4192,1,1575,2,2,4,5,0,3,1,5,43,1968,7629750,0,1,0
4193,1,1177,1,1,3,1,0,4,1,6,21,1990,7014250,0,1,0
4194,1,1069,1,1,3,3,0,4,1,2,41,1971,4661125,0,0,1
4195,2,679,1,1,2,3,0,4,1,2,27,1982,5147305,0,0,1
4196,1,642,1,1,2,3,1,1,3,3,30,1980,7374500,1,0,0
4197,4,1850,3,2,5,2,1,3,3,4,50,1956,10235550,0,1,0
4198,6,1692,1,1,4,1,0,1,2,4,16,1990,17874820,1,0,0
4199,7,1788,1,1,4,5,1,2,3,4,10,2000,21217800,1,0,0
4200,2,817,1,1,3,1,0,2,2,6,12,1994,11559880,1,0,0
4201,1,1639,2,2,4,1,1,3,3,5,36,1975,9464500,0,1,0
4202,1,883,1,1,2,4,0,3,2,2,44,1966,4491625,0,0,1
4203,4,1827,3,2,5,5,0,3,2,2,6,2001,8803420,0,1,0
4204,6,1986,2,1,5,2,0,4,1,4,19,1990,13245710,0,0,1
4205,4,1958,3,2,5,3,1,4,1,2,18,1987,15003560,1,0,0
4206,2,870,1,1,3,4,0,2,1,5,24,1984,10671275,1,0,0
4207,4,1662,2,1,4,1,0,1,2,4,41,1963,7871720,0,1,0
4208,6,1835,2,1,5,3,0,4,2,6,22,1987,14429740,0,0,1
4209,2,1270,2,2,4,4,1,4,1,4,34,1977,10185610,0,0,1
4210,5,2292,4,2,6,1,1,3,2,5,13,1995,12946500,0,0,1
4211,1,1028,1,1,3,1,0,4,3,5,15,1994,10001250,1,0,0
4212,5,1865,3,2,5,1,1,3,3,6,22,1987,16935440,1,0,0
4213,2,981,1,1,3,2,1,2,1,5,9,2000,9347935,0,0,1
4214,1,916,1,1,3,4,1,2,3,1,45,1966,5434250,0,0,1
4215,4,1908,3,2,5,4,1,3,2,4,12,1995,11663490,0,0,1
4216,6,1936,2,1,5,4,1,4,2,6,38,1974,15589440,0,0,1
4217,4,1926,3,2,5,5,0,2,2,6,55,1957,10337000,0,1,0
4218,3,1083,1,1,3,2,1,2,3,6,38,1969,14200900,1,0,0
4219,6,1780,1,1,4,3,1,4,2,6,32,1977,13709340,0,1,0
4220,4,1707,2,1,4,5,0,2,3,3,52,1957,13685190,1,0,0
4221,3,900,1,1,3,3,0,1,3,4,23,1988,7953250,0,0,1
4222,7,1519,1,1,4,5,0,3,3,4,20,1986,12332820,0,0,1
4223,7,1934,2,1,5,3,1,2,2,5,19,1988,22053480,1,0,0
4224,1,1043,1,1,3,2,1,2,3,3,28,1981,7356625,0,0,1
4225,1,704,1,1,2,4,1,3,2,6,39,1971,7338250,0,0,1
4226,1,1539,2,2,4,1,0,4,3,1,20,1990,9996000,1,0,0
4227,1,1279,1,1,3,1,1,3,1,3,24,1986,6849125,0,0,1
4228,1,1568,2,2,4,5,1,2,1,1,14,1996,10462500,1,0,0
4229,5,2011,3,2,5,4,1,3,3,5,16,1992,17523920,1,0,0
4230,1,1566,2,2,4,3,0,2,3,1,31,1978,10010000,1,0,0
4231,5,1812,3,2,5,1,0,4,2,5,7,2004,14873340,1,0,0
4232,7,1729,1,1,4,5,0,3,3,5,11,1998,20461220,1,0,0
4233,6,1569,1,1,4,1,1,4,1,5,32,1976,11231390,0,1,0
4234,5,2068,3,2,5,2,1,3,3,5,13,1997,12711220,0,0,1
4235,6,1869,2,1,5,5,0,2,3,6,36,1976,15010890,0,0,1
4236,3,1271,2,1,4,3,0,3,2,5,12,2001,10139270,0,0,1
4237,5,1527,2,1,4,2,0,4,3,6,10,2000,10007800,0,1,0
4238,1,601,1,1,2,2,0,4,1,6,22,1989,5636000,0,1,0
4239,2,1206,2,2,4,3,0,1,3,2,23,1984,7877645,0,1,0
4240,6,1878,2,1,5,4,0,2,1,5,36,1971,11716020,0,1,0
4241,1,884,1,1,2,2,0,1,2,1,47,1964,3226250,0,1,0
4242,3,728,1,1,2,3,1,4,3,6,11,1998,9368650,0,1,0
4243,1,907,1,1,3,5,1,1,1,5,15,1995,7074750,0,1,0
4244,4,1534,2,1,4,1,0,2,1,2,55,1953,5587150,0,1,0
4245,5,2038,3,2,5,2,1,2,3,4,22,1987,16593240,1,0,0
4246,5,1512,2,1,4,2,0,3,2,6,11,1999,9478820,0,1,0
4247,1,695,1,1,2,2,0,4,2,5,12,1998,6356125,0,0,1
4248,4,1581,2,1,4,3,0,2,2,1,34,1975,7145230,0,0,1
4249,2,1238,2,2,4,4,0,2,3,6,27,1983,10626305,0,1,0
4250,1,1173,1,1,3,2,0,4,3,6,22,1988,8744875,0,0,1
4251,3,797,1,1,2,4,1,4,3,6,32,1982,12335200,1,0,0
4252,1,1684,2,2,4,4,1,1,1,6,6,2004,10284000,0,0,1
4253,4,1974,3,2,5,4,0,2,1,3,32,1979,14214940,1,0,0
4254,3,893,1,1,3,4,0,1,3,4,40,1970,7727410,0,0,1
4255,1,1026,1,1,3,5,0,2,3,1,15,1994,5564000,0,0,1
4256,6,1812,2,1,5,4,0,3,2,5,26,1983,12391870,0,1,0
4257,2,1282,2,2,4,2,1,3,1,2,33,1979,7976295,0,1,0
4258,5,2449,4,2,6,5,0,4,2,6,25,1984,12572700,0,1,0
4259,3,932,1,1,3,5,1,1,1,6,12,1998,9801040,0,0,1
4260,4,1564,2,1,4,1,1,2,2,6,15,1996,14917750,1,0,0
4261,5,1566,2,1,4,4,1,4,2,4,5,2004,10362620,0,0,1
4262,1,1266,1,1,3,5,0,2,3,2,14,1996,6503500,0,1,0
4263,7,1945,2,1,5,1,0,1,1,6,15,1992,13864450,0,0,1
4264,1,1649,2,2,4,4,1,4,2,2,21,1990,8438625,0,0,1
4265,1,1081,1,1,3,3,1,3,1,2,8,2003,5818500,0,1,0
4266,4,1889,3,2,5,5,1,3,2,3,50,1957,15472200,1,0,0
4267,3,779,1,1,2,2,1,2,1,6,27,1981,7883050,0,1,0
4268,3,984,1,1,3,4,1,4,2,5,8,1999,13197400,1,0,0
4269,5,2495,4,2,6,1,1,3,3,5,17,1991,14093240,0,0,1
4270,3,973,1,1,3,5,1,1,2,5,18,1989,9869710,0,0,1
4271,6,1986,2,1,5,5,0,1,1,4,43,1965,11786460,0,1,0
4272,4,1829,3,2,5,3,0,4,1,2,29,1982,13009230,1,0,0
4273,3,780,1,1,2,3,0,3,1,5,36,1975,6251000,0,1,0
4274,2,843,1,1,3,4,0,2,2,2,9,2000,6821735,0,0,1
4275,3,913,1,1,3,5,0,1,1,4,22,1986,6685100,0,1,0
4276,1,779,1,1,2,2,0,2,1,2,35,1974,3219750,0,1,0
4277,7,1725,1,1,4,3,1,1,3,6,29,1982,14844980,0,0,1
4278,5,2374,4,2,6,3,0,2,3,6,14,1994,12406480,0,1,0
4279,3,778,1,1,2,5,0,2,1,4,21,1987,9094750,1,0,0
4280,2,989,1,1,3,5,1,3,3,2,25,1986,9040975,0,0,1
4281,1,1624,2,2,4,3,0,3,1,6,29,1982,8743750,0,0,1
4282,4,1989,3,2,5,5,0,3,3,4,53,1955,10976510,0,0,1
4283,1,1381,2,2,4,5,0,2,1,4,33,1979,10106750,1,0,0
4284,1,923,1,1,3,5,1,1,1,4,10,2002,6996125,0,0,1
4285,3,1034,1,1,3,4,0,3,1,5,8,2003,8469580,0,0,1
4286,4,1794,2,1,4,5,1,3,1,4,45,1966,10148300,0,0,1
4287,5,2471,4,2,6,4,0,4,2,6,22,1990,19240040,1,0,0
4288,3,1085,1,1,3,4,1,1,3,5,37,1973,10101200,0,0,1
4289,5,2070,3,2,5,1,1,3,3,5,17,1991,11772340,0,1,0
4290,3,959,1,1,3,3,1,2,3,4,12,1996,12492400,1,0,0
4291,1,1341,2,2,4,1,0,4,2,4,10,2001,7131000,0,1,0
4292,5,1377,2,1,4,2,1,4,3,6,16,1994,14392520,1,0,0
4293,4,1862,3,2,5,4,1,1,3,6,11,2000,12097820,0,1,0
4294,4,1594,2,1,4,5,1,4,1,5,47,1958,10163940,0,0,1
4295,3,1016,1,1,3,4,1,2,3,6,24,1989,10780920,0,0,1
4296,5,2321,4,2,6,2,1,4,3,5,20,1992,12756200,0,1,0
4297,2,1242,2,2,4,3,0,1,2,3,33,1977,8033695,0,1,0
4298,3,707,1,1,2,2,1,3,1,6,38,1975,7972690,0,0,1
4299,3,707,1,1,2,5,1,4,1,4,20,1991,7197800,0,1,0
4300,2,1120,1,1,3,3,1,2,3,5,26,1984,10439690,0,1,0
4301,2,774,1,1,2,3,1,3,3,5,36,1971,11827040,1,0,0
4302,3,1083,1,1,3,2,1,2,3,4,23,1991,9045250,0,1,0
4303,3,767,1,1,2,2,0,1,2,5,20,1988,9871800,1,0,0
4304,4,1725,2,1,4,2,1,1,1,6,15,1990,10994850,0,0,1
4305,1,1194,1,1,3,2,0,2,3,1,38,1973,5347250,0,0,1
4306,2,1052,1,1,3,5,1,2,2,6,30,1978,14737850,1,0,0
4307,2,667,1,1,2,1,1,1,2,4,6,2004,7335890,0,1,0
4308,1,1369,2,2,4,5,0,2,1,5,14,1996,7952375,0,0,1
4309,6,1952,2,1,5,5,1,3,2,5,15,1994,22633000,1,0,0
4310,3,1228,2,1,4,1,0,4,1,4,25,1983,8442110,0,0,1
4311,3,1236,2,1,4,3,0,2,1,5,36,1971,8214800,0,1,0
4312,6,1988,2,1,5,4,1,2,3,4,17,1993,13921240,0,1,0
4313,2,1018,1,1,3,5,0,2,2,2,29,1982,7520335,0,0,1
4314,5,2120,3,2,5,3,0,3,3,4,25,1985,11212900,0,0,1
4315,5,1602,2,1,4,4,1,4,2,4,17,1994,9651940,0,1,0
4316,4,1916,3,2,5,4,0,3,1,6,6,1999,16071420,1,0,0
4317,2,893,1,1,3,4,1,2,3,2,13,1997,7700295,0,1,0
4318,6,1968,2,1,5,3,1,4,2,5,28,1981,14057110,0,1,0
4319,1,1424,2,2,4,3,0,3,3,4,44,1966,10936000,1,0,0
4320,3,755,1,1,2,3,0,4,3,4,18,1989,7593850,0,0,1
4321,4,1643,2,1,4,4,1,2,1,3,51,1957,8657220,0,0,1
4322,3,749,1,1,2,2,0,2,1,6,38,1972,9390500,1,0,0
4323,7,1960,2,1,5,5,0,3,1,5,7,1999,14415540,0,0,1
4324,6,1845,2,1,5,1,1,3,2,5,23,1989,14408010,0,0,1
4325,5,2092,3,2,5,1,0,4,3,6,19,1992,12364620,0,0,1
4326,4,1644,2,1,4,4,1,2,2,6,34,1972,10563530,0,1,0
4327,7,1932,2,1,5,1,1,4,1,6,5,2009,15399860,0,0,1
4328,4,1861,3,2,5,3,0,2,2,5,10,2001,15793800,1,0,0
4329,6,1838,2,1,5,1,1,1,3,6,37,1977,14973480,0,0,1
4330,3,1016,1,1,3,3,1,1,2,4,37,1971,8078550,0,1,0
4331,3,734,1,1,2,3,1,2,3,6,13,1995,9632330,0,0,1
4332,5,1304,1,1,3,3,1,3,2,4,10,1998,8718400,0,1,0
4333,2,698,1,1,2,4,1,3,1,3,21,1990,9155815,1,0,0
4334,5,1476,2,1,4,1,0,3,2,5,16,1994,9073040,0,0,1
4335,3,1219,2,1,4,4,0,4,1,4,19,1993,12578650,1,0,0
4336,1,645,1,1,2,2,1,4,1,2,17,1993,4512250,0,1,0
4337,1,1532,2,2,4,2,0,2,1,3,44,1966,9484000,1,0,0
4338,5,1640,2,1,4,1,1,3,3,4,25,1984,9722500,0,1,0
4339,4,1799,2,1,4,5,1,1,3,4,12,1997,11762140,0,0,1
4340,3,991,1,1,3,2,0,2,3,4,11,2000,7913650,0,1,0
4341,5,1890,3,2,5,4,1,3,3,6,19,1991,12063380,0,1,0
4342,1,1159,1,1,3,4,0,3,3,1,44,1965,4819500,0,1,0
4343,3,948,1,1,3,3,1,3,3,6,8,2004,13870800,1,0,0
4344,6,1761,1,1,4,4,1,3,3,5,33,1979,20817260,1,0,0
4345,1,1645,2,2,4,3,1,1,1,3,50,1960,6895000,0,1,0
4346,1,934,1,1,3,4,1,3,1,6,37,1973,9555750,1,0,0
4347,4,1612,2,1,4,2,0,3,3,1,24,1987,12076530,1,0,0
4348,6,1773,1,1,4,5,1,1,2,4,37,1972,12439640,0,1,0
4349,3,1193,1,1,3,5,0,1,3,5,38,1971,9915110,0,0,1
4350,1,1350,2,2,4,4,1,1,2,2,26,1984,7074750,0,0,1
4351,7,1929,2,1,5,5,0,4,2,4,8,1999,13180810,0,1,0
4352,6,1959,2,1,5,5,1,3,3,4,18,1991,14344210,0,1,0
4353,2,626,1,1,2,2,0,4,3,3,33,1978,6333495,0,0,1
4354,5,1758,2,1,4,2,0,3,2,6,30,1978,10455360,0,0,1
4355,1,1677,2,2,4,2,1,1,1,1,28,1983,10302000,1,0,0
4356,1,1538,2,2,4,5,1,1,1,2,8,2003,10911000,1,0,0
4357,5,2148,3,2,5,5,0,3,2,4,21,1991,16384220,1,0,0
4358,2,1098,1,1,3,1,1,4,3,4,17,1991,9647855,0,1,0
4359,3,1146,1,1,3,5,1,2,1,5,7,2000,13822050,1,0,0
4360,6,1796,1,1,4,5,0,3,2,5,14,1993,12754380,0,1,0
4361,6,1578,1,1,4,5,1,2,3,5,22,1990,19627640,1,0,0
4362,3,1207,2,1,4,4,0,3,1,4,17,1990,12542950,1,0,0
4363,3,1125,1,1,3,4,0,1,3,6,34,1979,9365500,0,1,0
4364,3,737,1,1,2,2,0,1,1,6,31,1976,9406050,1,0,0
4365,1,1483,2,2,4,1,1,3,2,2,34,1975,6755000,0,1,0
4366,5,1423,2,1,4,3,1,4,2,6,13,1998,14345060,1,0,0
4367,7,1812,2,1,5,3,1,2,1,6,9,1998,14717440,0,0,1
4368,1,1028,1,1,3,3,1,2,2,2,30,1981,8255500,1,0,0
4369,4,1951,3,2,5,5,0,3,2,5,43,1966,10252060,0,1,0
4370,2,1215,2,2,4,2,1,2,3,5,25,1981,10727975,0,1,0
4371,1,1275,1,1,3,5,0,3,2,1,43,1966,8100250,1,0,0
4372,2,971,1,1,3,1,1,2,2,1,36,1974,6286255,0,1,0
4373,5,1323,1,1,3,2,1,2,3,4,21,1990,8779820,0,1,0
4374,6,1527,1,1,4,1,0,4,2,4,17,1995,10366390,0,1,0
4375,6,1978,2,1,5,4,1,4,2,5,22,1990,15417080,0,0,1
4376,3,1041,1,1,3,5,1,1,3,4,5,2002,13511550,1,0,0
4377,1,1062,1,1,3,2,0,4,3,3,29,1980,8761750,1,0,0
4378,5,1407,2,1,4,5,1,3,2,4,9,2002,9451780,0,1,0
4379,6,1905,2,1,5,3,1,1,3,4,44,1967,20999330,1,0,0
4380,1,1226,1,1,3,3,0,3,2,1,10,2001,5100500,0,1,0
4381,1,1198,1,1,3,2,1,4,1,3,38,1972,6056500,0,1,0
4382,2,1249,2,2,4,2,0,3,2,3,5,2006,9333075,0,0,1
4383,5,1310,1,1,3,2,0,3,2,6,17,1994,12351340,1,0,0
4384,5,2234,4,2,6,4,1,4,3,6,6,2005,14516600,0,0,1
4385,2,1032,1,1,3,5,0,2,3,1,10,1999,11238050,1,0,0
4386,7,1666,1,1,4,5,0,3,2,4,41,1970,11167270,0,1,0
4387,3,1212,2,1,4,2,1,4,2,4,13,1998,9572950,0,1,0
4388,2,897,1,1,3,2,0,1,3,3,27,1985,10647205,1,0,0
4389,1,919,1,1,3,5,1,3,3,4,14,1997,7855000,0,1,0
4390,7,1842,2,1,5,4,0,4,3,6,35,1972,21362800,1,0,0
4391,4,1895,3,2,5,4,1,1,2,5,25,1982,16567500,1,0,0
4392,5,1305,1,1,3,2,0,4,2,6,13,1999,8812260,0,1,0
4393,5,1373,2,1,4,2,1,3,2,4,27,1983,12442340,1,0,0
4394,7,1860,2,1,5,3,0,3,1,5,41,1967,12885120,0,0,1
4395,4,1808,3,2,5,1,0,4,1,6,51,1960,9148120,0,1,0
4396,3,741,1,1,2,2,1,1,2,5,28,1985,7954770,0,0,1
4397,5,1634,2,1,4,3,0,2,2,6,17,1992,9736540,0,1,0
4398,3,777,1,1,2,5,1,4,3,4,22,1987,8570300,0,1,0
4399,2,835,1,1,3,1,1,4,3,2,35,1973,10525625,1,0,0
4400,4,1950,3,2,5,1,0,1,2,3,5,2000,8978750,0,1,0
4401,3,833,1,1,3,4,0,1,3,6,29,1980,8289150,0,1,0
